Phrase_ID,Source_Record_ID,Source,Company,Country,Industry,Job_Function,Position,Seniority,Phrase,Word_Count
P_017070,JDRAW_06334,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Business development advisor,Associate,Exceptional ability to identify future business opportunities and mitigate risks.,10
P_017071,JDRAW_06334,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Business development advisor,Associate,"Competence with integrated electronic strategic management systems, like Monday and Cascade Strategy.",12
P_017072,JDRAW_06334,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Business development advisor,Associate,Exceptional interpersonal skills toward efficiently communicating new business processes and procedures.,11
P_017073,JDRAW_06335,2021_10_09_17_34_Sales_dataFile,Zeeco Europe Ltd.,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Manager - Southeast Asia,Associate,Locates or proposes potential business deals by contacting potential partners,10
P_017074,JDRAW_06335,2021_10_09_17_34_Sales_dataFile,Zeeco Europe Ltd.,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Manager - Southeast Asia,Associate,"Screens potential business deals, follows up with customer for proposal and quotes to convert them into business.",17
P_017075,JDRAW_06335,2021_10_09_17_34_Sales_dataFile,Zeeco Europe Ltd.,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Manager - Southeast Asia,Associate,"Techno-commercial meetings, negotiations, market intelligence, sales and order booking, sales targets, project monitoring and close outs.",15
P_017076,JDRAW_06335,2021_10_09_17_34_Sales_dataFile,Zeeco Europe Ltd.,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Manager - Southeast Asia,Associate,Closes new business deals by coordinating requirements,7
P_017077,JDRAW_06335,2021_10_09_17_34_Sales_dataFile,Zeeco Europe Ltd.,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Manager - Southeast Asia,Associate,integrating contract requirements with business operations.,6
P_017078,JDRAW_06335,2021_10_09_17_34_Sales_dataFile,Zeeco Europe Ltd.,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Manager - Southeast Asia,Associate,Updates job knowledge by business networking,6
P_017079,JDRAW_06335,2021_10_09_17_34_Sales_dataFile,Zeeco Europe Ltd.,"Singapore, Singapore",Sales / Business Development,Business Development and Sales,Business Development Manager - Southeast Asia,Associate,participation in trade shows and exhibitions and interactions with professional organizations.,11
P_017080,JDRAW_06338,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Support Executive,Associate,"Our vision is a world where cancer is overcome with treatments guided by quick, accurate, and accessible testing of the hallmarks of cancer.",23
P_017081,JDRAW_06338,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Support Executive,Associate,Key Responsibilities Supporting the sales team in their daily sales operations in order to meet company business goals and sales targets.,21
P_017082,JDRAW_06339,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Support Executive,Associate,"skype, emails concerning sales queries: enquiry",6
P_017083,JDRAW_06339,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Support Executive,Associate,Confident in delivering excellent customer service.,6
P_017084,JDRAW_06339,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Support Executive,Associate,"prioritise tasks, can work under pressure and able to work to deadlines.",12
P_017085,JDRAW_06339,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Support Executive,Associate,Experience and happy working in a fast paced environment whilst maintaining an attention to detail.,15
P_017086,JDRAW_06339,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Support Executive,Associate,Generate and prepare various Reports.,5
P_017087,JDRAW_06339,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Support Executive,Associate,Requirements Experience: Preferable with 1-2 years of relevant Sales Support experiences (Aerospace experience is a bonus) Fluent in English and preferably Mandarin as well.,23
P_017088,JDRAW_06339,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Support Executive,Associate,Have a confident telephone manner to speak with Sales and company customers.,12
P_017089,JDRAW_06339,2021_10_09_17_34_Sales_dataFile,Unknown,"Singapore, Singapore",Sales / Business Development,Sales and Business Development,Sales Support Executive,Associate,Proficient in Microsoft office software.,5
P_017090,JDRAW_06341,2021_10_09_17_34_Sales_dataFile,Tiffany & Co.,"Singapore, Singapore",Sales / Business Development,"Consulting, Information Technology, and Sales","Client Advisor, Singapore",Associate,Job Description Achieve and/or Exceed Sales Plan Consistently achieve or exceed monthly and quarterly individual sales plan,16
P_017091,JDRAW_06341,2021_10_09_17_34_Sales_dataFile,Tiffany & Co.,"Singapore, Singapore",Sales / Business Development,"Consulting, Information Technology, and Sales","Client Advisor, Singapore",Associate,Strengthen and develop relationships with existing customers,7
P_017092,JDRAW_06341,2021_10_09_17_34_Sales_dataFile,Tiffany & Co.,"Singapore, Singapore",Sales / Business Development,"Consulting, Information Technology, and Sales","Client Advisor, Singapore",Associate,"Sell to NEW Tiffany customers, utilizing customer engagement tools as appropriate",11
P_017093,JDRAW_06341,2021_10_09_17_34_Sales_dataFile,Tiffany & Co.,"Singapore, Singapore",Sales / Business Development,"Consulting, Information Technology, and Sales","Client Advisor, Singapore",Associate,Fully support and align with all key business initiatives and new product launches.,13
P_017094,JDRAW_06341,2021_10_09_17_34_Sales_dataFile,Tiffany & Co.,"Singapore, Singapore",Sales / Business Development,"Consulting, Information Technology, and Sales","Client Advisor, Singapore",Associate,"Clientelling/Service Excellence Capture meaningful customer data for the purposes of connecting with the client, building relationships, and personalizing future client development opportunities",21
P_017095,JDRAW_06341,2021_10_09_17_34_Sales_dataFile,Tiffany & Co.,"Singapore, Singapore",Sales / Business Development,"Consulting, Information Technology, and Sales","Client Advisor, Singapore",Associate,Execute proactive strategic outreach with the goal of positioning and realizing future sales opportunities and exceeding customer expectations,18
P_017096,JDRAW_06341,2021_10_09_17_34_Sales_dataFile,Tiffany & Co.,"Singapore, Singapore",Sales / Business Development,"Consulting, Information Technology, and Sales","Client Advisor, Singapore",Associate,Manage new relationships and migrating existing customers at higher levels,10
P_017097,JDRAW_06341,2021_10_09_17_34_Sales_dataFile,Tiffany & Co.,"Singapore, Singapore",Sales / Business Development,"Consulting, Information Technology, and Sales","Client Advisor, Singapore",Associate,"Support key Company, Regional, and Local events - and product launches - with strategic client attendance and sales results.",17
P_017098,JDRAW_06341,2021_10_09_17_34_Sales_dataFile,Tiffany & Co.,"Singapore, Singapore",Sales / Business Development,"Consulting, Information Technology, and Sales","Client Advisor, Singapore",Associate,Corporate Standards and Directives Ensure all sales activity complies with corporate brand standards and directives.,15
P_017099,JDRAW_06341,2021_10_09_17_34_Sales_dataFile,Tiffany & Co.,"Singapore, Singapore",Sales / Business Development,"Consulting, Information Technology, and Sales","Client Advisor, Singapore",Associate,Ensure all sales activity supports key business strategies and current initiatives in order to drive the success of the business.,20
P_017100,JDRAW_06341,2021_10_09_17_34_Sales_dataFile,Tiffany & Co.,"Singapore, Singapore",Sales / Business Development,"Consulting, Information Technology, and Sales","Client Advisor, Singapore",Associate,"Maintain security standards within the store to ensure safety of customers, colleagues and to protect our assets through appropriate care and handling of merchandise.",24
P_017101,JDRAW_06341,2021_10_09_17_34_Sales_dataFile,Tiffany & Co.,"Singapore, Singapore",Sales / Business Development,"Consulting, Information Technology, and Sales","Client Advisor, Singapore",Associate,Personal Leadership Work as a team and partner with colleagues to ensure a consistent exceptional customer experience and contribute to a positive store environment.,24
P_017102,JDRAW_06341,2021_10_09_17_34_Sales_dataFile,Tiffany & Co.,"Singapore, Singapore",Sales / Business Development,"Consulting, Information Technology, and Sales","Client Advisor, Singapore",Associate,Remain current on all industry news and company updates and complete provided training courses to ensure compliance with company policy changes to better serve customers.,25
P_017103,JDRAW_06341,2021_10_09_17_34_Sales_dataFile,Tiffany & Co.,"Singapore, Singapore",Sales / Business Development,"Consulting, Information Technology, and Sales","Client Advisor, Singapore",Associate,Exhibit passion and enthusiasm as a TCO Brand Ambassador by modeling elegance through appropriate wardrobe and presence.,17
P_017104,JDRAW_06341,2021_10_09_17_34_Sales_dataFile,Tiffany & Co.,"Singapore, Singapore",Sales / Business Development,"Consulting, Information Technology, and Sales","Client Advisor, Singapore",Associate,Qualifications Previous retail or luxury retail experience or relevant customer related experience (i.e.,12
P_017105,JDRAW_06341,2021_10_09_17_34_Sales_dataFile,Tiffany & Co.,"Singapore, Singapore",Sales / Business Development,"Consulting, Information Technology, and Sales","Client Advisor, Singapore",Associate,Proven track record in achieving sales results.,7
P_017106,JDRAW_06341,2021_10_09_17_34_Sales_dataFile,Tiffany & Co.,"Singapore, Singapore",Sales / Business Development,"Consulting, Information Technology, and Sales","Client Advisor, Singapore",Associate,"Willingness to work non-traditional business hours including nights, weekends and holidays.",10
P_017107,JDRAW_06341,2021_10_09_17_34_Sales_dataFile,Tiffany & Co.,"Singapore, Singapore",Sales / Business Development,"Consulting, Information Technology, and Sales","Client Advisor, Singapore",Associate,"Strong communication skills, both verbal and written, customer service skills and the ability to prioritize while handling multiple tasks is required.",21
P_017108,JDRAW_06341,2021_10_09_17_34_Sales_dataFile,Tiffany & Co.,"Singapore, Singapore",Sales / Business Development,"Consulting, Information Technology, and Sales","Client Advisor, Singapore",Associate,Ability to work with a diverse client base.,8
P_017109,JDRAW_06341,2021_10_09_17_34_Sales_dataFile,Tiffany & Co.,"Singapore, Singapore",Sales / Business Development,"Consulting, Information Technology, and Sales","Client Advisor, Singapore",Associate,"Ability to work in a fast-paced, changing environment.",7
